date,station,depth_m,parameter,value,depth.measurement,datasource,flag
1988-09-07,30,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1988-09-07,110,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1988-09-07,200,0.1,chla_ugl,2,assumed,LMP bio,NA
1988-09-07,230,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1988-08-11,20,0.1,chla_ugl,3.2,assumed,LMP bio,NA
1988-08-11,200,0.1,chla_ugl,1,assumed,LMP bio,NA
1988-08-11,230,0.1,chla_ugl,2,assumed,LMP bio,NA
1988-07-14,70,0.1,chla_ugl,1.2,assumed,LMP bio,NA
1988-07-14,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1988-07-14,200,0.1,chla_ugl,1,assumed,LMP bio,NA
1988-07-14,230,0.1,chla_ugl,2,assumed,LMP bio,NA
1988-06-09,20,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1988-06-09,200,0.1,chla_ugl,1,assumed,LMP bio,NA
1988-06-09,230,0.1,chla_ugl,2,assumed,LMP bio,NA
1987-08-11,20,0.1,chla_ugl,2.8,assumed,LMP bio,NA
1987-08-11,30,0.1,chla_ugl,2.1,assumed,LMP bio,NA
1987-08-11,200,0.1,chla_ugl,1.6,assumed,LMP bio,NA
1987-07-01,20,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1987-07-01,200,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1986-09-02,20,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1986-09-02,30,0.1,chla_ugl,0.8,assumed,LMP bio,NA
1986-09-02,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1986-09-02,90,0.1,chla_ugl,1.4,assumed,LMP bio,NA
1986-09-02,100,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1986-09-02,110,0.1,chla_ugl,1,assumed,LMP bio,NA
1986-09-02,200,0.1,chla_ugl,0.6,assumed,LMP bio,NA
1986-09-02,230,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1986-08-03,20,0.1,chla_ugl,0.6,assumed,LMP bio,NA
1986-08-03,30,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1986-08-03,70,0.1,chla_ugl,0.3,assumed,LMP bio,NA
1986-08-03,90,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1986-08-03,100,0.1,chla_ugl,0.4,assumed,LMP bio,NA
1986-08-03,110,0.1,chla_ugl,0.5,assumed,LMP bio,NA
1986-08-03,200,0.1,chla_ugl,0.3,assumed,LMP bio,NA
1986-08-03,230,0.1,chla_ugl,0.1,assumed,LMP bio,NA
1986-07-03,20,0.1,chla_ugl,2.6,assumed,LMP bio,NA
1986-07-03,30,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1986-07-03,70,0.1,chla_ugl,1.9,assumed,LMP bio,NA
1986-07-03,90,0.1,chla_ugl,0.8,assumed,LMP bio,NA
1986-07-03,100,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1986-07-03,110,0.1,chla_ugl,1.1,assumed,LMP bio,NA
1986-07-03,230,0.1,chla_ugl,2,assumed,LMP bio,NA
2018-09-17,230,0.1,chla_ugl,3.26,assumed,LMP bio,NA
2018-09-17,220,0.1,chla_ugl,2.36,assumed,LMP bio,NA
2018-09-17,210,0.1,chla_ugl,1.66,assumed,LMP bio,NA
2018-09-17,200,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2018-09-17,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2018-09-17,60,0.1,chla_ugl,0.73,assumed,LMP bio,NA
2018-09-17,100.1,0.1,chla_ugl,0.54,assumed,LMP bio,NA
2018-09-12,110,0.1,chla_ugl,1.11,assumed,LMP bio,NA
2018-09-09,90,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2018-09-09,80,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2018-09-09,70,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2018-09-09,30,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2018-09-09,20,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2018-09-09,10,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2018-08-13,230,0.1,chla_ugl,2.91,assumed,LMP bio,NA
2018-08-13,220,0.1,chla_ugl,3.07,assumed,LMP bio,NA
2018-08-13,210,0.1,chla_ugl,2.15,assumed,LMP bio,NA
2018-08-13,200,0.1,chla_ugl,1.44,assumed,LMP bio,NA
2018-08-13,90,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2018-08-13,80,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2018-08-13,60,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2018-08-13,30,0.1,chla_ugl,1.79,assumed,LMP bio,NA
2018-08-13,110,0.1,chla_ugl,1.41,assumed,LMP bio,NA
2018-08-13,100.1,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2018-08-13,10,0.1,chla_ugl,1.79,assumed,LMP bio,NA
2018-08-12,70,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2018-08-12,20,0.1,chla_ugl,2.17,assumed,LMP bio,NA
2018-07-24,230,0.1,chla_ugl,2.36,assumed,LMP bio,NA
2018-07-24,220,0.1,chla_ugl,2.17,assumed,LMP bio,NA
2018-07-24,210,0.1,chla_ugl,2.36,assumed,LMP bio,NA
2018-07-24,200,0.1,chla_ugl,2.36,assumed,LMP bio,NA
2018-07-24,60,0.1,chla_ugl,1,assumed,LMP bio,NA
2018-07-24,100.1,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2018-07-19,10,0.1,chla_ugl,1.6,assumed,LMP bio,NA
2018-07-17,110,0.1,chla_ugl,0.52,assumed,LMP bio,NA
2018-07-16,90,0.1,chla_ugl,0.87,assumed,LMP bio,NA
2018-07-16,80,0.1,chla_ugl,0.85,assumed,LMP bio,NA
2018-07-16,30,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2018-07-15,70,0.1,chla_ugl,0.87,assumed,LMP bio,NA
2018-07-15,20,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2018-06-18,230,0.1,chla_ugl,1.79,assumed,LMP bio,NA
2018-06-18,220,0.1,chla_ugl,1.6,assumed,LMP bio,NA
2018-06-18,210,0.1,chla_ugl,1.58,assumed,LMP bio,NA
2018-06-18,200,0.1,chla_ugl,1.6,assumed,LMP bio,NA
2018-06-18,60,0.1,chla_ugl,1.41,assumed,LMP bio,NA
2018-06-11,90,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2018-06-11,80,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2018-06-11,20,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2018-06-11,10,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2018-06-10,70,0.1,chla_ugl,3.14,assumed,LMP bio,NA
2018-06-10,30,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2018-06-10,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-09-24,230,0.1,chla_ugl,0.87,assumed,LMP bio,NA
2019-09-24,220,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-09-24,210,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2019-09-24,200,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2019-09-18,70,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2019-09-18,110,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2019-09-16,90,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2019-09-16,80,0.1,chla_ugl,0.87,assumed,LMP bio,NA
2019-09-16,30,0.1,chla_ugl,2.15,assumed,LMP bio,NA
2019-09-15,20,0.1,chla_ugl,1.44,assumed,LMP bio,NA
2019-09-15,10,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2019-08-19,230,0.1,chla_ugl,1.44,assumed,LMP bio,NA
2019-08-19,220,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2019-08-19,210,0.1,chla_ugl,1.6,assumed,LMP bio,NA
2019-08-19,200,0.1,chla_ugl,1.44,assumed,LMP bio,NA
2019-08-19,60,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-08-14,100.1,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-08-13,110,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2019-08-12,90,0.1,chla_ugl,1.22,assumed,LMP bio,NA
2019-08-12,80,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-08-12,70,0.1,chla_ugl,1.06,assumed,LMP bio,NA
2019-08-12,30,0.1,chla_ugl,2.53,assumed,LMP bio,NA
2019-08-12,20,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2019-08-12,10,0.1,chla_ugl,2.88,assumed,LMP bio,NA
2019-07-29,230,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2019-07-29,220,0.1,chla_ugl,1.55,assumed,LMP bio,NA
2019-07-29,210,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2019-07-29,200,0.1,chla_ugl,1.25,assumed,LMP bio,NA
2019-07-29,60,0.1,chla_ugl,0.9,assumed,LMP bio,NA
2019-07-16,90,0.1,chla_ugl,0.54,assumed,LMP bio,NA
2019-07-16,80,0.1,chla_ugl,0.87,assumed,LMP bio,NA
2019-07-16,20,0.1,chla_ugl,1.28,assumed,LMP bio,NA
2019-07-16,110,0.1,chla_ugl,1.09,assumed,LMP bio,NA
2019-07-15,30,0.1,chla_ugl,5.04,assumed,LMP bio,NA
2019-07-15,10,0.1,chla_ugl,3.24,assumed,LMP bio,NA
2019-07-02,70,0.1,chla_ugl,1.46,assumed,LMP bio,NA
2019-06-17,230,0.1,chla_ugl,1.55,assumed,LMP bio,NA
2019-06-17,220,0.1,chla_ugl,2.12,assumed,LMP bio,NA
2019-06-17,210,0.1,chla_ugl,1.93,assumed,LMP bio,NA
2019-06-17,200,0.1,chla_ugl,1.96,assumed,LMP bio,NA
2019-06-17,70,0.1,chla_ugl,1.77,assumed,LMP bio,NA
2019-06-17,60,0.1,chla_ugl,1.82,assumed,LMP bio,NA
2019-06-12,10,0.1,chla_ugl,2.8,assumed,LMP bio,NA
2019-06-10,90,0.1,chla_ugl,1.63,assumed,LMP bio,NA
2019-06-10,80,0.1,chla_ugl,1.41,assumed,LMP bio,NA
2019-06-10,110,0.1,chla_ugl,2.15,assumed,LMP bio,NA
2019-06-09,20,0.1,chla_ugl,1.98,assumed,LMP bio,NA
